address	balance	code_hash	data_hash	jetton	last_transaction_lt	owner	owner_friendly	wallet_friendly
0:C4DE9727E19120B5DD0BC8B3690DFD025F7F28C69DE2F5209DBAD45DBDC6EC27	0	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	b3SBQ2WxF2qNWEEOr3rkhBVVy78R8CH25Ic4z72CBFo=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51240042000001	0:27483E6937159375B80220832ABC2A1B097998918838BF6B373ADD1A3E7D6514	UQAnSD5pNxWTdbgCIIMqvCobCXmYkYg4v2s3Ot0aPn1lFJSn	EQDE3pcn4ZEgtd0LyLNpDf0CX38oxp3i9SCdutRdvcbsJzsB
0:18169A4D8FE4B0124B9C3F303F4AF7A798F4D88BFF41260CD2D8445D3BEB56CF	0	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	E1zcStbHqb83/odgrYoPR/mHthho6Vfl61oS8BVYaZM=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51220929000001	0:EF359CA5284098404D47AC31B2A1F80CFE14F7BF8EDE6B9A41170F6C5C7A9A70	UQDvNZylKECYQE1HrDGyofgM_hT3v47ea5pBFw9sXHqacIaJ	EQAYFppNj-SwEkucPzA_SvenmPTYi_9BJgzS2ERdO-tWz6Fv
0:8B6BD9417918813CC7A08EB577C8E63D3BF8A8886FC836243C95B375AF1DA2ED	0	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	2N9G5275sHWegq/TCXt+D+8bca2PG4Rk2ORM5TIfFjw=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51248918000001	0:5143904EB77A77DEFD8546DE047F49729A5DFA163044B6530D82957F58855C4C	UQBRQ5BOt3p33v2FRt4Ef0lyml36FjBEtlMNgpV_WIVcTJV9	EQCLa9lBeRiBPMegjrV3yOY9O_ioiG_INiQ8lbN1rx2i7asF
0:6030090ECEBEF96E64EFFFB055040887FA856D2382AA7956BD499BF17AAECE12	0	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	LOuNl8gjEbDyeG2ImA2YRgZbuLPPZ0VpOUvk+6WrU/o=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51307762000003	0:6BDEE4CFA55F8296E3E9D33D0C285136ED58692BF1C4361FAD722D0FF0987816	UQBr3uTPpV-CluPp0z0MKFE27VhpK_HENh-tci0P8Jh4FuSQ	EQBgMAkOzr75bmTv_7BVBAiH-oVtI4KqeVa9SZvxeq7OEuKB
0:7876467FE9D341071880C1DD359A4C395AC36A70F7B0AA94D2A90474B782B979	0	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	a5rnhmvMeDR0jys4hYjgwxANjzfDx1DZoqxaZasIiEo=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51217568000001	0:AE4993E5FF0A6521C1BAD0E24ED8DAE3EB335591484337125A2604582AD20034	UQCuSZPl_wplIcG60OJO2Nrj6zNVkUhDNxJaJgRYKtIANB1G	EQB4dkZ_6dNBBxiAwd01mkw5WsNqcPewqpTSqQR0t4K5eekV
0:59BB54E37A003A9993DBF5DEB1972334A4B6D51E6F5F95D758587BE050BFE94D	0	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	buN/ge3/pN7EeE+gfj2KxHVft2IOtijQcZLE6G3cmME=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51723250000001	0:3CD08FD27E82688688743D5A5363453B474B5A28C9AF5024D4FE4232784856F7	UQA80I_SfoJohoh0PVpTY0U7R0taKMmvUCTU_kIyeEhW94Sr	EQBZu1TjegA6mZPb9d6xlyM0pLbVHm9flddYWHvgUL_pTQ9V
0:D97B53987A94753B1EBA23CD1E17BC224334BC60537759AD8B1E66F9B4B93500	0	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	qJjkeKQIkyTnZa8tjBBrXs90oAsWpSZTxnYQQ9dDZ1U=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51274890000001	0:6CE559F0EC42C8A346C52CDBFAC399E276184988EA6D0AD278855B01A40DE8E9	UQBs5Vnw7ELIo0bFLNv6w5nidhhJiOptCtJ4hVsBpA3o6bOM	EQDZe1OYepR1Ox66I80eF7wiQzS8YFN3Wa2LHmb5tLk1AJGv
0:1B133DE83D6DD3853D5EB45442BF51AFD1B3DAA7079F9D7E32B9AA182233361A	0	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	COob6E2nauL7nNiUYo7bTzOklSad5vsLIT8Gr1629So=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51605530000001	0:BA6BE4B50A560C00A58F3BE44F74AB381D8F0CFC2BF30B3A8ED91DC46B7475A6	UQC6a-S1ClYMAKWPO-RPdKs4HY8M_CvzCzqO2R3Ea3R1pvOu	EQAbEz3oPW3ThT1etFRCv1Gv0bPapwefnX4yuaoYIjM2GhDA
0:13C8DCB87455E933C628563FFFD773F8925D97EF4ECEF99421D3031BE28C2FE1	0	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	jTe8bSfvOuTsbJy5Z/fMJxD0GHJnEKzgB9IIdmOB88Q=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51232142000001	0:5E08A6B2E6742B908D452CE2690796BDDAE16FA88F1D9F5D3E58803E5D6CA5EF	UQBeCKay5nQrkI1FLOJpB5a92uFvqI8dn10-WIA-XWyl744v	EQATyNy4dFXpM8YoVj__13P4kl2X707O-ZQh0wMb4owv4RmB
0:CB586D1A9740E5C07956120C0F6623CD89CE839E3D346ED926CBE561EFF6F7F9	0	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	XwUcnh2jr7WPhSpI3h3AltLZS632qW6ePCWtK6up9II=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51382646000005	0:E2B492121F74F077CEC11DE3F698323A2FBCF09A37C55B7A378A55394AF37785	EQDitJISH3Twd87BHeP2mDI6L7zwmjfFW3o3ilU5SvN3hcKD	EQDLWG0al0DlwHlWEgwPZiPNic6Dnj00btkmy-Vh7_b3-QEI
0:AD9038E6A4F849BABF257645D2BCB9CFFA24CAD10A384A2D1AA862D4CDCBCEF9	0	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	uoSuWou+0bwNNzKSfc5UErIkI7O+LO9nvVWrpmC6/qw=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51531622000001	0:0468C69FE6BE1FBA13CD626A70F5DB7ED2A218D801F01725F08B88B76ED4C013	UQAEaMaf5r4fuhPNYmpw9dt-0qIY2AHwFyXwi4i3btTAE-Rn	EQCtkDjmpPhJur8ldkXSvLnP-iTK0Qo4Si0aqGLUzcvO-YPk
0:DBAF2F7375DCD5B51F602AA1703D08D3F8E2611E19C2DE5AC7973FB41C83059D	0	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	p8QBthgIPUTjPNwWIxuFccUkdtYg81SDIwYsk01qhsg=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51575557000001	0:A28E593BA83E7D6B5E8060F487A1F4B0FE8332DD1DEB1B50187D8955DB346F89	UQCijlk7qD59a16AYPSHofSw_oMy3R3rG1AYfYlV2zRvifgg	EQDbry9zddzVtR9gKqFwPQjT-OJhHhnC3lrHlz-0HIMFnQuh
0:07AF19873A90689CF6D50C8BE82F03AF383CA5D963D5C0C5C8494FBD5A22B17A	0	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	QZw1kP5eeRtw2E1RnVaIB6O+/blmb4ZsiTsF28eeuOQ=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51234547000001	0:E3EAB8BDCF67A029642DF558F3D25F592A80B0E8E4C187ABE00B6895DF80BC08	UQDj6ri9z2egKWQt9Vjz0l9ZKoCw6OTBh6vgC2iV34C8CL9l	EQAHrxmHOpBonPbVDIvoLwOvODyl2WPVwMXISU-9WiKxenI6
0:1B4997654170F3AD5E4CB7FA884F9DDFC97B3852381A892994A631E4F10CB634	0	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	xP8NmIiaQcART3wez0rYmr+YF6WNwbvJL/OXPY98Nqk=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51266200000001	0:C54434703655D343B04CE3E8B010C6C34FD31B5A367B447B67A0F5B2C53448F5	UQDFRDRwNlXTQ7BM4-iwEMbDT9MbWjZ7RHtnoPWyxTRI9Xwj	EQAbSZdlQXDzrV5Mt_qIT53fyXs4UjgaiSmUpjHk8Qy2NDfB
0:B949E1A5B9B7F932F712492EAB2C4244F52D1E17153A5364577D90B08CDAC6CB	0	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	IWZuZL7tCl2lvBfJ1b8OHFXSck3xZDtT7izV2/FLKtg=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51308199000003	0:A4C42FB483B75930478B7691123FFA871350D1952A28AB5628EC3D4EFDEB504E	UQCkxC-0g7dZMEeLdpESP_qHE1DRlSooq1Yo7D1O_etQTsHt	EQC5SeGlubf5MvcSSS6rLEJE9S0eFxU6U2RXfZCwjNrGy00p
0:C2832E70A783DA83CA2D4CA75D7BA7991D5E5D4D73FE4CEC2314A0D86E4FEA4F	0	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	gzl1vFQrTwvw/XvSV/kKRhruoGTlHn4M9RhndHy6/UE=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51240837000001	0:5C2AED0F1B0D490819B4D236C8F9A9C35AA45A9AD7D251BBD7FB15AAEC9FFA0E	UQBcKu0PGw1JCBm00jbI-anDWqRamtfSUbvX-xWq7J_6Dob_	EQDCgy5wp4Pag8otTKdde6eZHV5dTXP-TOwjFKDYbk_qT0A4
0:9986AFC2593C2634670BCE58BCEBF12AD0C0CE2FE0161127F5ACD63C8BC13E71	0	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	lq5DDQQtIJmBdONvQ9y2Swn1jXiLcUboJheJK4oZtJs=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51269877000001	0:33A89DE8B58FD2199AEDBB2FBAAF54AD28213AAD24364605BC0B1CD1369A362F	UQAzqJ3otY_SGZrtuy-6r1StKCE6rSQ2RgW8CxzRNpo2LxLS	EQCZhq_CWTwmNGcLzli86_Eq0MDOL-AWESf1rNY8i8E-cc1I
0:151DF969A09D8E3054FD64EC94973E4DAC7730799368D8BE2FB1EB726603FB58	0	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	ueD4xGDT21F/xlsxgA8IVDAdcafiSmke8lWs2PGncVs=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51235944000003	0:30DAEBB1EF8B812E56F72C9D37820CF42E044A3F7CC65E3B647530FDBAB3A759	UQAw2uux74uBLlb3LJ03ggz0LgRKP3zGXjtkdTD9urOnWcSl	EQAVHflpoJ2OMFT9ZOyUlz5NrHcweZNo2L4vsetyZgP7WOC8
0:80065C2D4FB2A86B0422809DDB72E1E2D4E4651315B96ACD8BDAB9289E13A372	0	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	YPyYIsROFzlyHYOqXSTxZmzsNn1A4bgR8ei47b/Qxis=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51249660000003	0:8F86BD2F93291D41B75AC6CB9C8D84667D6A54CA445287ECEFDF52D149C4AA9D	UQCPhr0vkykdQbdaxsucjYRmfWpUykRSh-zv31LRScSqnbgq	EQCABlwtT7KoawQigJ3bcuHi1ORlExW5as2L2rkonhOjcrDK
0:9992418064E03F3193027E8CE5D19DB91A532F78ED9E49A92CA2FCCF50DA1AF8	0	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	CTJEw83H6MAmRrnGEyU1mBjdglsZzejaLSVFv3v/8eY=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51565839000001	0:4FEF3415AD431CC615E5F0770704FFB19CB6DD6366468AB7587A0E18BD988C88	UQBP7zQVrUMcxhXl8HcHBP-xnLbdY2ZGirdYeg4YvZiMiL84	EQCZkkGAZOA_MZMCfozl0Z25GlMveO2eSaksovzPUNoa-MoV
0:DD44EFAD09A04D315053D4E7E403B86514A9A2D2226376E615A13BAC4EF8EA22	0	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	r4GaukyVpjjorED4Jhqu35TzlQqSNYA6dDhWY4Uatc0=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51238465000005	0:D3ABFA06A75853DD3B1DC9AE0D482F97623A1E767F50C7477A608E8F96D016CC	EQDTq_oGp1hT3Tsdya4NSC-XYjoedn9Qx0d6YI6PltAWzJIb	EQDdRO-tCaBNMVBT1OfkA7hlFKmi0iJjduYVoTusTvjqIhoh
0:60C131AC50D6140DEF3490ACF58323786301DBF12FDB7A3AEC3DDAAAD0591E35	0	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	Xu6z82uXxvDhpBq2b4xFx6RrDyNKa+ZcjE43M/ff16M=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51272252000001	0:04529645C501530046E832F31E543EE7A41569DE3F374DB7DA9ED89461284EBE	UQAEUpZFxQFTAEboMvMeVD7npBVp3j83TbfantiUYShOvmCO	EQBgwTGsUNYUDe80kKz1gyN4YwHb8S_bejrsPdqq0FkeNUGj
0:8BBFF27A9EE3C7AAFA0F1CFEAD85FA353530E5E8119101D677186F3559F3A3D7	0	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	oAi4q/cYq9hq0B7BfX39QCJxfIAxPAAel9TNZuuCt2g=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51308550000001	0:DF853A1D77A8101E387AA61C085F365344209E3260F46007EF385698F1FFD361	UQDfhTodd6gQHjh6phwIXzZTRCCeMmD0YAfvOFaY8f_TYftK	EQCLv_J6nuPHqvoPHP6thfo1NTDl6BGRAdZ3GG81WfOj1_0T
0:F60F32247657C040C767603A59498A7A52CCF37F3C654B480DF6C659367A214B	0	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	f8jRzKBAuOHCXogaPdGIsyh0+oIC/hEHwb9t1fb7aDk=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51278619000001	0:3277059ECD04F2C6CCE8046603A8EA37691E0B5B5AB8B2C0DCA798BC85360178	UQAydwWezQTyxszoBGYDqOo3aR4LW1q4ssDcp5i8hTYBeILM	EQD2DzIkdlfAQMdnYDpZSYp6UszzfzxlS0gN9sZZNnohS-_e
0:D12E6F67C8DBEE2B669F7FD0F8E02AECB39CE727DC771F3A67B13CFEE12616EE	0	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	LPQlyRdUsVPgsOfmWpOAwByKpRpzg/UYa/d4vN9iPjs=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51646683000001	0:AA8BE33502D181FC107233C492949A633B0A459C6829B4592C923A06A9F271DF	UQCqi-M1AtGB_BByM8SSlJpjOwpFnGgptFkskjoGqfJx3zo3	EQDRLm9nyNvuK2aff9D44Crss5znJ9x3HzpnsTz-4SYW7pHM
0:DE1D8F35BB629C2CE4FF203C27E6FCA924BFF1A05DE3A293F93237EA3BF0767D	0	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	caIvKXkf/mAw26fdZlCGyFBYU5F2hfdPipMkPCTanE0=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51243033000001	0:3946A76DE99EC31B0210FBF60EC3FEC32281FA22DF7F5A5930E55CCA87B8DE6A	UQA5Rqdt6Z7DGwIQ-_YOw_7DIoH6It9_Wlkw5VzKh7jeamx3	EQDeHY81u2KcLOT_IDwn5vypJL_xoF3jopP5MjfqO_B2fa7A
0:75EF4FE095D8352069822B90A3DEFD25F29147C4F73035B80907E9C07AB50F30	0	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	kpWvxk+M4xKkakaRpd7eZduIfx5YtcbvO0UeprcZOVI=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51497413000001	0:EAF755DB18F087D0E7834D9AAAD7CBE9A9C264C9D6AC52D5FD124A928BB84A6E	UQDq91XbGPCH0OeDTZqq18vpqcJkydasUtX9EkqSi7hKbnlQ	EQB170_gldg1IGmCK5Cj3v0l8pFHxPcwNbgJB-nAerUPMMh4
0:89B7112B0DF1B64EE42F3CA39B551278677686FD993F2B7B536A88E1E7F51995	0	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	VgzTCeK7oY7+s8b6Jwr0Hnn/xKBKWA4KWZMnj2p0ltk=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51308636000004	0:8D29F0C12A04A7DA6B5F93D5898F280F2F4CEDD21816059BDFE9085ABBEAF1AE	UQCNKfDBKgSn2mtfk9WJjygPL0zt0hgWBZvf6Qhau-rxrhYr	EQCJtxErDfG2TuQvPKObVRJ4Z3aG_Zk_K3tTaojh5_UZlQl_
0:E7431A213D03A6085A3618C0EDAF97C7C8267D17EF04A383D9B665551F92CD13	0	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	6DNnEAofKcOvRMDo96gYOKh5TEZXj3PUOvGklFLbgKA=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51613304000001	0:5DFCF161579E85C381DC10C216183351A4575086E779DF4424F0B8D328504384	UQBd_PFhV56Fw4HcEMIWGDNRpFdQhud530Qk8LjTKFBDhCAF	EQDnQxohPQOmCFo2GMDtr5fHyCZ9F-8Eo4PZtmVVH5LNExvV
0:5A78F9847C050F100E924AE9608755A221DEB3085A0FEDFA5FA24B0A9E32E924	0	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	3OWae2RgCMGXjgVZvLYKoJkehXq6miWjxHkiUuK4Cno=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51328348000003	0:78ED9B5CE56E9EDE58DEE02A0EE564C346DB2E0B2E31A910E16290820A570B17	UQB47Ztc5W6e3lje4CoO5WTDRtsuCy4xqRDhYpCCClcLF1l0	EQBaePmEfAUPEA6SSulgh1WiId6zCFoP7fpfoksKnjLpJJkB
0:ABA1707E11F8E424684891102D9C09888DC3A6690432B3C739AF4F86D5C3F462	0	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	g26byqkp6WwV/7TnTBtVZFvV6NcIC3BkICVxnEhyA1k=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51370441000001	0:831BDB6AAB83401298FDDC57993BA665ACA483DA4B1331C07C4E4328A9BFE59D	UQCDG9tqq4NAEpj93FeZO6ZlrKSD2ksTMcB8TkMoqb_lnawY	EQCroXB-EfjkJGhIkRAtnAmIjcOmaQQys8c5r0-G1cP0YoOn
0:207C41A3990EB6916B992AE3FC693D3FA415217409DB60424023080EF2DA8CE1	0	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	pa8OyhdcHnEjfJodvBAGAlqLTp71LY3moG1VD7M1s5I=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51243383000001	0:EA4C2364D9A90993211D5373FDB9147196561D77F55C1FBB42506D400C0BE4BF	UQDqTCNk2akJkyEdU3P9uRRxllYdd_VcH7tCUG1ADAvkv2xO	EQAgfEGjmQ62kWuZKuP8aT0_pBUhdAnbYEJAIwgO8tqM4ejJ
0:866CB6FDD075276B3C02945CFD559C011456ABB04BC2716B33414829DBB849EE	0	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	y2G0/upx+pwKEmuXiBWNNJM4nJSFD4bbO8sAtFwdo2A=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51377777000003	0:A1671C5B3D03FD093BBA34CE85AEE783A49B637D0F5FFE055EF965E163F44880	UQChZxxbPQP9CTu6NM6FrueDpJtjfQ9f_gVe-WXhY_RIgPOZ	EQCGbLb90HUnazwClFz9VZwBFFarsEvCcWszQUgp27hJ7sZv
0:373A0EDF4E6AAD78FCF431BE8C41797D36863EA58976C0ACCDB9FCA482DB04A4	0	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	xYwXEEB/x7lAmxHM+6OVJQPOKSQBQplV5TXirjxrIfk=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51241708000001	0:9127F560B6EFB2103C5F6647A883EE570A152199A64C76A4E4D36052DA6D2069	UQCRJ_Vgtu-yEDxfZkeog-5XChUhmaZMdqTk02BS2m0gaZ1O	EQA3Og7fTmqtePz0Mb6MQXl9NoY-pYl2wKzNufykgtsEpF7u
0:ABFF89429CEBDB4CB4D5CB768312687C155B794362A0100C031E73FFB74FFEE9	0	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	Kv0kPdQbQzfvwtA0H5E4zLodJSJ/wd4hsCncsVP2zpQ=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51281499000001	0:F5B91DDD0B9C87EF65011A79F1DA719720C5A8807B54C1A4052274FA9E379BCD	UQD1uR3dC5yH72UBGnnx2nGXIMWogHtUwaQFInT6njebzVya	EQCr_4lCnOvbTLTVy3aDEmh8FVt5Q2KgEAwDHnP_t0_-6fVi
0:BC4C28994203E7E24112B5BF1D1E900279C2D2F7E5D5640D90DF45D240CFE631	0	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	6bY7lw0FFpQVyo2LIcx00Sy3OKR60r3Qw4hzXcoEvXA=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51411998000001	0:374D17FE86C2B2DDA14DCFC6A38D65E244F700197532B33B166F61B162FDC169	UQA3TRf-hsKy3aFNz8ajjWXiRPcAGXUyszsWb2GxYv3BaeYe	EQC8TCiZQgPn4kEStb8dHpACecLS9-XVZA2Q30XSQM_mMWuE
0:475084786BFB817E31EC983847BE3D2179D43F40756B1D39064E74CDB42348B8	0	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	DSOhp0Ke1V+CBT7ATq785eMZZ2HyAx80qsIdxSMY6iw=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51272651000003	0:4B754FFDDCF7ED243C4FE30ED572B7F3B4CB8E4996914B0E985FA90E991F41FE	UQBLdU_93PftJDxP4w7VcrfztMuOSZaRSw6YX6kOmR9B_kXL	EQBHUIR4a_uBfjHsmDhHvj0hedQ_QHVrHTkGTnTNtCNIuMoC
0:F8AEC08209DD3C1C19496D04493EDEF9D2CC08A7F9B5EFDCCF29A60DC94C8D67	0	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	oEoipo1EwHQNjztIRwdXqgv6s81JqCxUjVMfL+9hjLw=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51245782000001	0:B0E302FCDE6816088563E6402130883736531D6CB36E64CF3FB88346E32B7E3F	UQCw4wL83mgWCIVj5kAhMIg3NlMdbLNuZM8_uING4yt-PyV9	EQD4rsCCCd08HBlJbQRJPt750swIp_m179zPKaYNyUyNZ47F
0:5EC618F4536F9CA5C2ABEB85932D321E66E3C528B888DC5E165A2EF80497B390	0	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	ctfzz5RpH+lRGpskquxdtveWw1mTrCLgz2JvIE58tlo=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51305589000001	0:0891102F1098B31BB8EA3CF3C9F7DDF74EBCD9DACFE31A2898D3D34FBF124E75	UQAIkRAvEJizG7jqPPPJ9933TrzZ2s_jGiiY09NPvxJOdb4Y	EQBexhj0U2-cpcKr64WTLTIeZuPFKLiI3F4WWi74BJezkFO9
0:C595D7FB5306EF02F59CAB3AEABEF137171DBD8184499664275988F91EFCBE94	0	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	h7IOkzUEP//qZeq9cVGaoOd+VP5Qbk/tZc8uT0zHnzU=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51465245000001	0:2FFAAD23899E5135659729A51DA1C6B6DE956879440AE19E576E73BB45C544F6	UQAv-q0jiZ5RNWWXKaUdoca23pVoeUQK4Z5XbnO7RcVE9kZG	EQDFldf7UwbvAvWcqzrqvvE3Fx29gYRJlmQnWYj5Hvy-lB64
0:C58F663F4CF7C8BF6169D420715EE990FE4EDA8014243102A94164928C4E2958	0	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	sf7HY0OIj5/NrCWkYeDUaiZFlv073Fud5KHtO8OAy0w=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51254702000003	0:FA4D3531E93D1E2FC97E506155973E1C6F3DED206A6EAB597723430D99FA5B5D	UQD6TTUx6T0eL8l-UGFVlz4cbz3tIGpuq1l3I0MNmfpbXZHy	EQDFj2Y_TPfIv2Fp1CBxXumQ_k7agBQkMQKpQWSSjE4pWKZ_
0:F0544A218F5EAEC03E2EF42FA7ADE3212C4D408B96F1C61D44F97D9C9542BC83	0	nbIhmy8qr5opEioRY/o0LHTdpMh5J6myPvt4nCiNuFc=	vhLjskISNBM56OHIO1KmJaZYVL8ryEc3Rjyv+5xToyg=	0:BE387C6123DAF9A2329FE9030B163850ACAA1AC0DD6D8611C50AF22620D85F2B	51298640000001	0:28F0B96E9D662FEF61888AF567B6539CBF1F57C24D34F5795246AFAE25F96328	UQAo8LlunWYv72GIivVntlOcvx9Xwk009XlSRq-uJfljKLrH	EQDwVEohj16uwD4u9C-nreMhLE1Ai5bxxh1E-X2clUK8gzMG
